LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Proba,Score
31800,226152.0,283022.0,DebtCon,ProfExe,4.0,0.0,1.0,209.29737626,0.0,29.0,15.734143681,0.07055680569023828,551.89
5500,,66251.0,HomeImp,Office,1.0,0.0,0.0,43.722336946,0.0,3.0,41.452043532,0.4420726198338724,467.3
16100,61712.0,82649.0,DebtCon,Other,12.0,0.0,0.0,94.645123603,0.0,9.0,27.548831204,0.051113035836321305,564.27
10600,47701.0,66500.0,DebtCon,Other,10.0,0.0,0.0,103.01428965,0.0,23.0,37.310006097,0.05352242350395544,562.51
20000,30000.0,46500.0,HomeImp,Self,5.0,1.0,,127.6,,11.0,,0.09584425395559051,539.85
23800,101536.0,147601.0,HomeImp,ProfExe,10.0,0.0,0.0,161.25574183,1.0,23.0,32.719421241,0.04205012004300945,571.65
9400,122412.0,178547.0,DebtCon,Other,7.0,0.0,0.0,226.08880709,0.0,19.0,35.463386978,0.030933394973110147,583.14
21800,133812.0,166893.0,DebtCon,ProfExe,6.0,0.0,0.0,169.76714449,0.0,37.0,20.059527176,0.04264600219507208,571.12
3000,7000.0,20300.0,HomeImp,Other,3.0,0.0,0.0,50.8,5.0,9.0,,0.8336753659152484,400.77
22400,80226.0,111307.0,DebtCon,Other,,0.0,0.0,186.6311118,1.0,24.0,38.936175687,0.028382858638992436,586.34
11500,61264.0,75647.0,DebtCon,Office,11.0,0.0,0.0,262.89018789,3.0,36.0,39.547882702,0.037582089495197646,575.87
16800,23670.0,41879.0,DebtCon,Mgr,17.0,1.0,0.0,106.39856975,0.0,17.0,26.696716261,0.0881960343260596,543.15
27900,73630.0,106757.0,DebtCon,ProfExe,11.0,0.0,0.0,282.75969838,1.0,32.0,38.266573205,0.03248373550037086,581.32
8100,28523.0,39816.0,DebtCon,Other,5.0,0.0,0.0,130.64393328,0.0,16.0,37.393526416,0.17003415901121116,516.08
15600,68056.0,103179.0,HomeImp,ProfExe,7.0,0.0,0.0,263.38940924,1.0,12.0,37.183077798,0.031193370666549657,582.83
18900,55238.0,112776.0,DebtCon,ProfExe,16.0,0.0,0.0,251.54939236,0.0,19.0,25.769499901,0.0293443175498302,585.1
16800,58193.0,82942.0,DebtCon,Other,1.0,0.0,0.0,320.06300966,3.0,16.0,42.845962863,0.04098768203832639,572.61
7200,15637.0,39660.0,HomeImp,Self,6.0,0.0,1.0,354.23976343,3.0,42.0,33.624133446,0.25320518945715575,497.91
18800,66562.0,90325.0,DebtCon,Other,0.0,1.0,1.0,112.90326219,2.0,25.0,33.162271481,0.0840190178185564,545.07
42600,22446.0,66485.0,DebtCon,Other,17.0,0.0,0.0,204.20363317,0.0,30.0,41.156275936,0.03652005156176454,576.94
8700,46489.0,63573.0,DebtCon,Mgr,4.0,0.0,0.0,196.24907,1.0,21.0,28.787922854,0.034273878190396304,579.31
8000,61000.0,90450.0,HomeImp,Other,4.0,2.0,1.0,139.86666667,0.0,9.0,,0.6768517083262254,432.24
10800,35602.0,73077.0,DebtCon,Self,,0.0,1.0,179.89655998,1.0,20.0,53.584883008,0.34711378619228206,481.69
13700,59530.0,81068.0,DebtCon,Other,0.0,0.0,0.0,108.01914173,3.0,10.0,37.846648093,0.05647549935213272,560.46
12200,45095.0,64736.0,DebtCon,Other,9.0,0.0,0.0,249.67377106,0.0,18.0,31.635302623,0.026307458317963776,589.15
16000,65901.0,85627.0,DebtCon,Office,5.0,0.0,0.0,117.35703247,0.0,20.0,21.445341417,0.045200770208709946,568.92
41100,129281.0,194500.0,DebtCon,Mgr,,1.0,0.0,197.43206905,0.0,25.0,32.514768714,0.06148300289175822,557.21
22300,72814.0,186463.0,,Other,10.0,0.0,0.0,367.24735835,1.0,16.0,30.333587908,0.029929107782486693,584.37
3000,34542.0,45900.0,HomeImp,Mgr,8.5,0.0,2.0,62.366666667,0.0,10.0,,0.8032857446318628,408.16
24800,,63753.0,DebtCon,Other,,0.0,0.0,300.7572856,0.0,19.0,40.134476763,0.03392994179428774,579.69
9500,,40000.0,HomeImp,Other,10.0,0.0,0.0,36.5,1.0,1.0,,0.6993793487033616,428.45
16800,46312.0,67166.0,HomeImp,Other,27.0,0.0,0.0,241.50838389,0.0,14.0,26.220717432,0.030843653180285126,583.25
12800,77318.0,97616.0,DebtCon,Mgr,6.0,0.0,0.0,125.53480182,2.0,27.0,39.462663394,0.04398701545940165,569.95
22400,,139654.0,DebtCon,Office,10.0,,,,,,35.236265235,0.049889242937073676,565.19
8800,56963.0,70607.0,HomeImp,Other,4.0,0.0,0.0,99.76441458,3.0,19.0,40.345260733,0.09383735561784771,540.69
18800,110098.0,120662.0,DebtCon,Other,0.0,0.0,0.0,122.16982106,1.0,21.0,39.322315408,0.04007370696237239,573.46
28200,76011.0,129352.0,DebtCon,Office,1.0,0.0,0.0,302.80326065,0.0,23.0,36.390473606,0.038790245218323346,574.68
15700,40314.0,60640.0,HomeImp,Other,25.0,0.0,0.0,255.52746026,0.0,13.0,22.540680116,0.03255767978410997,581.23
27700,83300.0,,HomeImp,Mgr,20.0,1.0,4.0,247.93333333,1.0,19.0,,0.6725455432454607,432.95
18400,63569.0,95729.0,HomeImp,ProfExe,23.0,0.0,0.0,237.2759487,0.0,23.0,38.41536702,0.029947304074586213,584.34
9600,45158.0,55455.0,DebtCon,Other,15.0,0.0,0.0,82.71313688,0.0,12.0,30.931517996,0.04788389112568924,566.74
17400,44479.0,78121.0,DebtCon,Mgr,1.0,0.0,0.0,117.3235888,0.0,9.0,27.133989435,0.05041817988553089,564.79
18600,84874.0,115759.0,DebtCon,ProfExe,9.0,0.0,0.0,146.06981083,3.0,18.0,39.834319933,0.04693322518038803,567.5
42400,220757.0,297444.0,DebtCon,ProfExe,30.0,0.0,0.0,237.58980224,1.0,25.0,44.471099035,0.08297320740118959,545.56
11000,83639.0,98081.0,DebtCon,Other,10.0,0.0,0.0,155.37122034,4.0,22.0,42.539685706,0.057071853455272735,560.06
24400,,28900.0,HomeImp,Other,24.0,0.0,0.0,81.166666667,2.0,15.0,,0.09961615362505238,538.31
10600,66590.0,77465.0,HomeImp,Other,1.0,1.0,0.0,110.77162319,0.0,6.0,39.735785258,0.1752555154194594,514.77
8600,57727.0,70828.0,HomeImp,Other,5.0,0.0,0.0,87.845310974,3.0,19.0,41.75352499,0.09321460829844376,540.96
27400,46575.0,85263.0,DebtCon,Office,1.0,0.0,0.0,155.64704116,2.0,19.0,39.489317202,0.05227995613545802,563.41
2100,71000.0,83850.0,HomeImp,Other,8.0,0.0,1.0,123.0,0.0,16.0,,0.5913906346612655,445.57
11000,85758.0,108661.0,HomeImp,Mgr,11.0,0.0,0.0,255.28741537,0.0,24.0,29.434867143,0.02878796376588948,585.81
21800,,25566.0,DebtCon,ProfExe,8.0,0.0,0.0,114.54175113,1.0,19.0,21.825631046,0.08190671356316459,546.07
12800,75139.0,105289.0,HomeImp,ProfExe,8.0,0.0,0.0,151.85116589,0.0,35.0,31.210704737,0.04799520146145613,566.65
8000,28000.0,41950.0,DebtCon,Office,2.0,0.0,0.0,103.4,1.0,20.0,,0.6473718240842712,436.99
29800,134560.0,187551.0,DebtCon,ProfExe,1.0,0.0,0.0,225.09229867,1.0,19.0,39.211937494,0.04488125948761892,569.19
13500,109258.0,126101.0,DebtCon,,2.0,0.0,0.0,130.77656998,1.0,25.0,33.539887477,0.05163570108114181,563.88
22200,138121.0,180144.0,DebtCon,ProfExe,22.0,0.0,0.0,240.70306903,1.0,24.0,40.621894156,0.030721838198193154,583.39
12100,105104.0,144712.0,HomeImp,ProfExe,13.0,0.0,0.0,129.51880811,5.0,22.0,37.413774661,0.08993921372241505,542.38
20000,55746.0,105230.0,DebtCon,ProfExe,16.0,0.0,3.0,282.06666667,1.0,36.0,,0.12509784200005933,529.06
16800,69284.0,,DebtCon,Office,21.0,0.0,0.0,190.69331375,1.0,20.0,35.894025859,0.029445801850196046,584.97
13600,81620.0,101933.0,DebtCon,Other,1.0,0.0,0.0,148.06729076,0.0,22.0,41.612898979,0.06046283621232318,557.85
9000,50866.0,73064.0,DebtCon,Mgr,5.0,,,118.57000497,,23.0,40.1860615,0.06318945497888563,556.15
19200,32417.0,97000.0,HomeImp,Other,6.0,0.0,0.0,130.86666667,0.0,15.0,,0.046290247033584225,568.02
5100,129319.0,141875.0,HomeImp,Sales,7.0,1.0,0.0,157.85980209,0.0,36.0,25.650741224,0.18259241096729945,512.96
26800,139309.0,166621.0,DebtCon,Other,5.0,0.0,0.0,217.21148262,0.0,20.0,35.18585706,0.037365195308525834,576.08
38200,147457.0,210065.0,HomeImp,ProfExe,3.0,0.0,0.0,148.73318489,0.0,31.0,35.89492543,0.05725748097374342,559.94
15400,100848.0,129454.0,HomeImp,ProfExe,10.0,0.0,0.0,174.89651925,2.0,31.0,28.065590866,0.052655647830188765,563.13
8000,70546.0,81272.0,DebtCon,Sales,4.0,0.0,0.0,119.06692204,0.0,31.0,33.361586301,0.06663630230842588,554.11
11500,,64037.0,HomeImp,Other,,0.0,0.0,354.17458076,0.0,7.0,34.355739238,0.055003275100515336,561.47
28200,61038.0,87534.0,DebtCon,Other,8.0,0.0,0.0,137.48781925,3.0,30.0,39.360018601,0.04746059314825768,567.08
14300,70322.0,88626.0,DebtCon,Other,3.0,0.0,0.0,244.83986415,2.0,26.0,32.647541118,0.03482864889593345,578.71
23900,90475.0,136094.0,DebtCon,ProfExe,,0.0,1.0,207.78427098,0.0,21.0,30.549215834,0.06815992790210529,553.23
7700,,67350.0,,,,,,,,,,0.06832857285384851,553.14
35400,90295.0,139602.0,DebtCon,Other,12.0,0.0,0.0,62.806810713,0.0,35.0,40.22961403,0.08118230583756106,546.42
8300,,41438.0,HomeImp,Other,,,,302.85663286,,12.0,30.104071436,0.08987088607045032,542.41
42600,114000.0,174000.0,DebtCon,Self,12.0,0.0,0.0,183.43333333,0.0,5.0,,0.09472435223723297,540.32
14500,52440.0,62150.0,DebtCon,Other,4.0,0.0,0.0,174.67690038,0.0,13.0,27.191720909,0.053805682116818306,562.31
10600,120137.0,137090.0,DebtCon,ProfExe,17.0,,1.0,173.6904615,0.0,33.0,30.958905738,0.06142734281969313,557.24
21700,45640.0,67023.0,DebtCon,Other,25.0,0.0,0.0,293.76207666,1.0,32.0,34.285372575,0.029753375460847505,584.58
16900,67111.0,96985.0,HomeImp,ProfExe,21.0,0.0,0.0,233.78439855,1.0,23.0,37.324711324,0.03094404623617772,583.12
8700,62600.0,77600.0,DebtCon,Other,0.5,1.0,0.0,351.03333333,3.0,13.0,,0.5310808796923137,454.41
34300,146171.0,196270.0,DebtCon,ProfExe,19.0,0.0,0.0,195.55580104,1.0,21.0,37.949593407,0.032318002187150696,581.51
17000,52700.0,78000.0,DebtCon,Other,2.0,0.0,0.0,62.9,0.0,10.0,,0.6242517033108705,440.59
12300,49800.0,64000.0,DebtCon,ProfExe,23.0,0.0,2.0,232.33333333,3.0,17.0,,0.566541066787168,449.25
12300,152107.0,179793.0,DebtCon,ProfExe,7.0,,1.0,212.78299558,3.0,25.0,43.134095051,0.11069750279790724,534.05
15000,15832.0,35300.0,,Office,1.0,0.0,0.0,211.03333333,0.0,16.0,,0.06403487417066991,555.64
17000,10866.0,171952.0,HomeImp,Mgr,24.0,0.0,0.0,79.991975497,2.0,21.0,29.846958737,0.05464076249609655,561.72
11100,52900.0,91741.0,HomeImp,Other,,1.0,1.0,93.110352698,,8.0,40.761453071,0.2541493791782718,497.73
19500,58474.0,89240.0,DebtCon,Office,6.0,,,172.87214555,,15.0,38.823782794,0.039647861143811525,573.86
11100,79226.0,88112.0,DebtCon,ProfExe,10.0,0.0,1.0,179.64827359,1.0,12.0,40.670904725,0.07006332821013156,552.16
12000,76345.0,89036.0,HomeImp,Other,8.0,0.0,0.0,91.97034976,1.0,19.0,50.173065029,0.11308650217078849,533.19
14000,49207.0,70525.0,DebtCon,Office,3.0,3.0,3.0,205.96666667,2.0,51.0,,0.8301247806163947,401.68
6500,60000.0,70000.0,DebtCon,ProfExe,9.0,0.0,0.0,54.766666667,2.0,24.0,,0.12021251485739054,530.69
12800,67060.0,83989.0,DebtCon,Office,9.0,,3.0,116.46675743,2.0,24.0,43.572307509,0.29079844295225316,491.06
21500,90000.0,111500.0,DebtCon,Other,24.0,0.0,0.0,243.5,1.0,27.0,,0.031076917282523722,582.97
14600,21340.0,44605.0,DebtCon,Office,13.0,0.0,0.0,126.73042833,0.0,5.0,36.46319167,0.08462760046837275,544.78
22900,95321.0,123082.0,DebtCon,Self,3.0,0.0,0.0,205.44151908,2.0,26.0,34.05349114,0.06416991179070725,555.56
32300,133193.0,174905.0,DebtCon,Mgr,13.0,0.0,0.0,177.0516476,1.0,28.0,39.475689602,0.03488234044302169,578.66
12400,115902.0,146813.0,DebtCon,ProfExe,1.0,0.0,0.0,288.46762658,0.0,45.0,33.054284333,0.05638351264682763,560.52
8700,87415.0,201689.0,HomeImp,Self,13.0,0.0,0.0,13.924759121,,7.0,20.253863892,0.11525182425416014,532.42
21100,61427.0,83722.0,DebtCon,Other,19.0,0.0,0.0,220.55353362,0.0,21.0,32.72762776,0.029975509128450234,584.31
7700,32243.0,36369.0,HomeImp,ProfExe,12.0,0.0,0.0,180.41578673,0.0,13.0,21.72081838,0.07115286894998986,551.56
11100,,50262.0,HomeImp,Mgr,5.0,,,175.75688747,,8.0,22.956863758,0.18992860236575607,511.22
19500,98718.0,122659.0,HomeImp,Mgr,0.0,0.0,1.0,324.25708383,0.0,20.0,42.546020912,0.05788603383566288,559.52
14600,16535.0,46993.0,HomeImp,Office,24.0,0.0,0.0,260.89153319,0.0,20.0,28.1898371,0.038683608609854814,574.78
9400,109991.0,125146.0,DebtCon,Self,7.0,0.0,1.0,171.67981114,0.0,18.0,34.813468594,0.09092802853706879,541.94
17600,,66000.0,,,7.0,0.0,0.0,111.78570044,0.0,14.0,27.090894722,0.05174367246357572,563.8
11500,104610.0,118861.0,DebtCon,Other,18.0,0.0,1.0,203.70020243,1.0,16.0,37.596951452,0.07078962424739993,551.76
16000,84505.0,108652.0,DebtCon,Office,30.0,,1.0,332.38573601,2.0,48.0,33.74218195,0.0837868043497157,545.18
8200,68013.0,77008.0,DebtCon,ProfExe,8.0,0.0,0.0,49.146922298,1.0,23.0,40.792589704,0.14869301890439515,521.84
21200,62067.0,104579.0,HomeImp,Office,13.0,0.0,0.0,143.36452964,0.0,14.0,36.107667396,0.04422926322961602,569.74
15800,51163.0,157644.0,DebtCon,ProfExe,19.0,0.0,0.0,239.22478943,0.0,28.0,20.747520522,0.03114765928422354,582.88
10700,50210.0,64838.0,HomeImp,Other,9.0,0.0,0.0,95.039168276,2.0,34.0,40.396233444,0.07532600118783928,549.35
21500,141688.0,184241.0,HomeImp,Mgr,8.0,0.0,0.0,311.42612789,0.0,16.0,44.590155228,0.03416026559078546,579.44
21900,91327.0,139106.0,DebtCon,ProfExe,,0.0,0.0,201.68554815,0.0,21.0,30.019555132,0.028706439643892367,585.92
